Nickname,Control,MannWhitney_any_dim_significant,MannWhitney_significant_dims,Permutation_stat,Permutation_pval,Mahalanobis_stat,Mahalanobis_pval,Permutation_FDR_significant,Permutation_FDR_pval,Mahalanobis_FDR_significant,Mahalanobis_FDR_pval
MB542B,Empty-Split,False,[],0.749995548838155,0.5464535464535465,1.4017959988790645,0.7712287712287712,False,0.6796515984015984,False,0.8894933637790781
MB371B,Empty-Split,False,[],0.7137399352400708,0.7342657342657343,1.666156527464033,0.12987012987012986,False,0.8208925905555119,False,0.3540295321117239
MB549C,Empty-Split,True,['Dim.17'],1.2406451679250585,0.04395604395604396,1.574626469472212,0.2967032967032967,False,0.19051781551781552,False,0.5445424141076316
MB543B,Empty-Split,False,[],1.2762970829232927,0.11988011988011989,1.6120705809652647,0.19080919080919082,False,0.3223803223803224,False,0.4622726670919442
MB434B,Empty-Split,False,[],0.9338086394842112,0.11688311688311688,1.604643557417317,0.1928071928071928,False,0.3223803223803224,False,0.4622726670919442
7362 (C739-Gal4),Empty-Gal4,True,['Dim.7'],0.9087583742674056,0.08891108891108891,1.7699242033044966,0.007992007992007992,False,0.27220471835856447,False,0.14458269003723548
51969 (Capa-GAL4 4F),Empty-Gal4,True,['Dim.7'],0.9179259321502695,0.2217782217782218,1.6504349276752983,0.12287712287712288,False,0.46386946386946387,False,0.3540295321117239
MB418B ,Empty-Split,False,[],1.1107146546440894,0.04895104895104895,1.6914205410280116,0.04695304695304695,False,0.19100507335801453,False,0.2534715284715285
86683 (LH168),Empty-Split,False,[],0.9820898235039902,0.2787212787212787,1.2625138257134316,0.9430569430569431,False,0.5232597591088157,False,0.9723747754835839
86692 (LH1479),Empty-Split,False,[],1.0654093593112117,0.17782217782217782,1.5680404330998887,0.2727272727272727,False,0.40674268260475155,False,0.526919682259488
86682 (LH85),Empty-Split,False,[],1.156349799184194,0.14185814185814186,1.8198587175662546,0.12687312687312688,False,0.35287212787212785,False,0.3540295321117239
86701 (LH849),Empty-Split,False,[],0.9566069023156247,0.07592407592407592,1.3474114865980806,0.6233766233766234,False,0.2604981225670881,False,0.8003351487222454
86685 (LH272),Empty-Split,False,[],1.2609213008903497,0.007992007992007992,1.5724046878920184,0.0939060939060939,False,0.07229134501861774,False,0.3337020122734408
86690 (LH374),Empty-Split,False,[],0.8868080852094954,0.33266733266733267,1.6001791841532977,0.23876123876123875,False,0.533877412909671,False,0.5100556009646919
86697 (LH989),Empty-Split,False,[],0.7407191222112132,0.5544455544455544,1.1055730817713574,0.996003996003996,False,0.6810781810781811,False,0.996003996003996
86693 (LH979),Empty-Split,False,[],0.7544455749509879,0.5794205794205795,1.64021935959292,0.12987012987012986,False,0.6958041958041958,False,0.3540295321117239
86699 (LH123),Empty-Split,False,[],1.140109391655469,0.04095904095904096,1.7084816548682258,0.04995004995004995,False,0.19051781551781552,False,0.2534715284715285
SS32219-Gal4 (LAL-2),Empty-Split,False,[],1.008750033648036,0.06893106893106893,1.5047337650146604,0.45354645354645357,False,0.24495147709433424,False,0.6612300742735525
GMR70G12-Gal4,Empty-Gal4,True,['Dim.7'],1.3415625594092222,0.014985014985014986,1.7108809404447478,0.04495504495504495,False,0.11044511044511045,False,0.2534715284715285
SS32230-Gal4 (LAL-1),Empty-Split,False,[],0.9000855487647035,0.23276723276723277,1.5906888943176178,0.23876123876123875,False,0.47753277650184867,False,0.5100556009646919
MBON-22-GaL4 (MBON-calyx),Empty-Split,True,['Dim.5'],1.0931486075931591,0.04695304695304695,1.707975627998501,0.03396603396603397,False,0.1906868641562519,False,0.2385614385614386
MB247-Gal4,Empty-Gal4,False,[],1.2540580385923312,0.07792207792207792,1.6992764614134275,0.05094905094905095,False,0.262821923838873,False,0.2534715284715285
MB310C,Empty-Split,True,['Dim.2'],1.5746921700871077,0.008991008991008992,1.5419759880685129,0.3726273726273726,False,0.07779177344394736,False,0.5932227772227772
DDC-gal4,Empty-Gal4,True,"['Dim.3', 'Dim.4', 'Dim.7', 'Dim.13', 'Dim.20']",2.437256898084679,0.004995004995004995,1.8194675519672738,0.001998001998001998,False,0.062125374625374624,False,0.11360068502925647
MB301B (PAM-03),Empty-Split,False,[],0.8312131094450669,0.8051948051948052,1.5588738723809032,0.8701298701298701,False,0.8708356860530774,False,0.9359775359775359
76003 (LH528),Empty-Split,False,[],0.8310091904606106,0.35864135864135865,1.5949347477552855,0.21978021978021978,False,0.5396032538889681,False,0.5085612062356248
51993 (Lk-GAL4 2M),Empty-Gal4,True,['Dim.6'],0.8798328552162044,0.1258741258741259,1.7227897504744942,0.03596403596403597,False,0.3295914611704086,False,0.2385614385614386
75823 (LH2446),Empty-Split,False,[],1.0944447880817936,0.03596403596403597,1.5303650536855702,0.36563436563436563,False,0.17892107892107892,False,0.586784183558377
75860 (LH2454),Empty-Split,False,[],0.9056270448389192,0.3076923076923077,1.4824088576613987,0.5124875124875125,False,0.533877412909671,False,0.7131819229721327
76013 (LH1827),Empty-Split,True,['Dim.14'],1.013195615399153,0.21078921078921078,1.750200903996132,0.016983016983016984,False,0.4510435800758381,False,0.20984570984570983
75956 (LH2445),Empty-Split,False,[],1.0419561027680793,0.22377622377622378,1.5702394071258476,0.30569430569430567,False,0.46386946386946387,False,0.5445424141076316
52017 (AstC-GAL4 1M),Empty-Gal4,False,[],0.7775819650139126,0.3246753246753247,1.6758311001367852,0.06893106893106893,False,0.533877412909671,False,0.28229770229770235
75945 (LH1543),Empty-Split,False,[],1.0436506348852765,0.08191808191808192,1.5666352165654287,0.2997002997002997,False,0.2716949716949717,False,0.5445424141076316
86604 (LH2001),Empty-Split,False,[],0.732059155713845,0.5944055944055944,1.5770037689562888,0.27172827172827174,False,0.7083036723755286,False,0.526919682259488
25681 (NPF-GAL4 2),Empty-Gal4,False,[],1.6020772968692647,0.01098901098901099,1.663028317267774,0.5164835164835165,False,0.09111721611721613,False,0.7137515262515263
86647 (LH1959),Empty-Split,False,[],0.826016810859889,0.6563436563436563,1.5664955278113055,0.7822177822177823,False,0.7593743465836489,False,0.8894933637790781
86659 (LH1721),Empty-Split,False,[],0.9405818972744601,0.3546453546453546,1.5879850161087374,0.22977022977022976,False,0.5396032538889681,False,0.5100556009646919
86656 (LH721),Empty-Split,False,[],0.8742316748000261,0.5804195804195804,1.941878895019106,0.004995004995004995,False,0.6958041958041958,False,0.12425074925074925
86643 (LH1893),Empty-Split,False,[],1.1709411597177375,0.14585414585414586,1.751964482821789,0.25374625374625376,False,0.35833302499969166,False,0.5100556009646919
86653 (LH1925),Empty-Split,False,[],1.1523238534286087,0.0999000999000999,1.80250805023587,0.14785214785214784,False,0.29671820716596836,False,0.38485873101257717
86658 (LH1744),Empty-Split,False,[],0.990215868770933,0.13386613386613386,1.616951135184271,0.15084915084915085,False,0.34153026460718766,False,0.38485873101257717
86641 (LH1900),Empty-Split,False,[],0.8556836601259018,0.8541458541458542,1.6791820452408344,0.6473526473526473,False,0.8946053946053947,False,0.8074764741431407
51989 (Dh31-GAL4 5F),Empty-Gal4,False,[],2.8498212758841466,0.000999000999000999,1.6560363514120482,0.11888111888111888,True,0.02485014985014985,False,0.3540295321117239
51990 (FMRFa-GAL4 1M),Empty-Gal4,False,[],0.777125953376361,0.32867132867132864,1.5624786733068186,0.3306693306693307,False,0.533877412909671,False,0.5576542101965831
51991 (sNPF-GAL4 2),Empty-Gal4,False,[],1.1760348995104877,0.056943056943056944,1.7891868048377253,0.005994005994005994,False,0.21791669868592944,False,0.13253413253413254
86830 (pC1-SS1),Empty-Split,True,"['Dim.2', 'Dim.3']",1.070417509841367,0.2087912087912088,1.6633317160077408,0.11388611388611389,False,0.4510435800758381,False,0.3540295321117239
86713 (LH279),Empty-Split,False,[],0.7609498871268287,0.5364635364635365,1.3328914303901809,0.8491508491508492,False,0.6714229167059356,False,0.9320843091334894
86720 (LH18),Empty-Split,False,[],0.9266607141123693,0.4725274725274725,1.4873106429228973,0.5104895104895105,False,0.618637941006362,False,0.7131819229721327
51992 (Lk-GAL4 1),Empty-Gal4,False,[],0.9259658632735075,0.33666333666333664,1.4706401168151617,0.5514485514485514,False,0.5359680319680319,False,0.7414747414747415
86714 (LH180),Empty-Split,False,[],0.7219613106901848,0.6493506493506493,1.1686999969531184,0.986013986013986,False,0.7556770714665452,False,0.9909938546302183
R38H02-gal4 (R4 (EB)),Empty-Gal4,False,[],1.3685376192806853,0.029970029970029972,1.8832526807496393,0.025974025974025976,False,0.1569483148430517,False,0.21352721352721352
86615 (LH2201),Empty-Split,False,[],0.7044504435393881,0.8811188811188811,1.6222521755952972,0.6573426573426573,False,0.9132430069930071,False,0.8074764741431407
86694 (LH1337),Empty-Split,False,[],0.8991912875617494,0.23776223776223776,1.6259512869897146,0.23476523476523475,False,0.4828029113743399,False,0.5100556009646919
LC25,Empty-Split,False,[],1.1837887730392667,0.08691308691308691,1.6881264027249445,0.04895104895104895,False,0.27220471835856447,False,0.2534715284715285
LC16-2,Empty-Split,False,[],0.6211508161036458,0.9280719280719281,1.2038235521542413,0.977022977022977,False,0.9432914024750758,False,0.9909938546302183
LC24,Empty-Split,False,[],0.7748656510464342,0.46853146853146854,1.5178114914145997,0.3946053946053946,False,0.6174686240911407,False,0.6087323529183994
LC15,Empty-Split,False,[],0.8255781537453114,0.32867132867132864,1.3443127534694344,0.8561438561438561,False,0.533877412909671,False,0.9320843091334894
LC21,Empty-Split,False,[],0.8707538905716854,0.3246753246753247,1.5345193815782818,0.3856143856143856,False,0.533877412909671,False,0.6042304152540373
LC16-1,Empty-Split,False,[],1.368976008009242,0.007992007992007992,1.6266818970674894,0.15084915084915085,False,0.07229134501861774,False,0.38485873101257717
LC13,Empty-Split,False,[],0.713024430624858,0.7202797202797203,1.5782341913882991,0.3126873126873127,False,0.8144071837253656,False,0.5445424141076316
LC20,Empty-Split,True,['Dim.5'],0.6405168486597421,0.7952047952047953,1.5691843370919352,0.33966033966033965,False,0.8647308975177829,False,0.5680034251462822
LC22,Empty-Split,False,[],0.825864631754202,0.2907092907092907,1.5407676129219485,0.35264735264735264,False,0.533877412909671,False,0.5753920875872095
R44B10 (Ventral P-FN silencing line),Empty-Gal4,False,[],0.8077417358009389,0.39760239760239763,1.4024086127998814,0.7432567432567433,False,0.5692293318192599,False,0.8751958101070527
23292 (ORCO-GAL4),Empty-Gal4,False,[],1.240404054647554,0.04295704295704296,1.57032824905927,0.2907092907092907,False,0.19051781551781552,False,0.5445424141076316
86633 (LH2382),Empty-Split,False,[],0.7341969592645549,0.6953046953046953,1.591221091875584,0.22877122877122877,False,0.7974898664553838,False,0.5100556009646919
23137 (OR88a-GAL4),Empty-Gal4,False,[],0.8862353847740136,0.11288711288711288,1.7264461925046768,0.04795204795204795,False,0.32092193520764944,False,0.2534715284715285
86698 (LH258),Empty-Split,False,[],0.9390674240250065,0.14185814185814186,1.6573035162807788,0.13586413586413587,False,0.35287212787212785,False,0.36049284049284047
23129 (ORCO mutant),TNTxPR,False,[],0.47337703391725594,0.7592407592407593,1.3339119318457564,0.8871128871128872,False,0.8347453651321055,False,0.9482923493618681
MBON-08-GaL4  MBON-09-GaL4 ,Empty-Split,True,"['Dim.2', 'Dim.5']",1.8918659873851364,0.001998001998001998,1.7744337383733777,0.19880119880119881,True,0.028400171257314116,False,0.47096950668379245
R12D09 (P-EN1(2) patch line),Empty-Gal4,False,[],1.3580841216556243,0.027972027972027972,1.5893780055274846,0.25374625374625376,False,0.15462315462315462,False,0.5100556009646919
R78B06-gal4 (ER2 (EB)),Empty-Gal4,False,[],1.0765899289860146,0.1878121878121878,1.6660891313040869,0.11988011988011989,False,0.4247116519843792,False,0.3540295321117239
86705 (LH1668),Empty-Split,False,[],0.9958865289633765,0.27172827172827174,1.5277586067943663,0.3836163836163836,False,0.5225631511345797,False,0.6042304152540373
9998 (OR67d-GAL4),Empty-Gal4,False,[],1.2715861484017803,0.027972027972027972,1.5015361544093042,0.4865134865134865,False,0.15462315462315462,False,0.6965193080300994
854 (OK107-Gal4),Empty-Gal4,True,"['Dim.2', 'Dim.3', 'Dim.4', 'Dim.5', 'Dim.6', 'Dim.7']",4.647186979309115,0.000999000999000999,1.9162755713202941,0.000999000999000999,True,0.02485014985014985,False,0.0994005994005994
9983 (OR47b-GAL4),Empty-Gal4,False,[],0.7346427441516903,0.4325674325674326,1.5928193833976267,0.24375624375624375,False,0.6004885525433471,False,0.5100556009646919
9941 (GR63a mutant),TNTxPR,False,[],0.5873772602307591,0.3436563436563437,1.5045584191038281,0.4565434565434565,False,0.5384851369103338,False,0.6612300742735525
86703 (LH1531),Empty-Split,False,[],0.8158408323504421,0.5144855144855145,1.5632376231387135,0.30569430569430567,False,0.6521185820548878,False,0.5445424141076316
86707 (LH578),Empty-Split,False,[],0.9015647634713057,0.2987012987012987,1.5451771480800538,0.3516483516483517,False,0.533877412909671,False,0.5753920875872095
9943 (GR63a-GAL4),Empty-Gal4,True,"['Dim.1', 'Dim.2', 'Dim.7']",2.6265191999597297,0.000999000999000999,1.7900719142580714,0.003996003996003996,True,0.02485014985014985,False,0.11360068502925647
KC-α/βs-GaL4,Empty-Split,False,[],0.8314000661736366,0.3006993006993007,1.3634774560327296,0.8261738261738262,False,0.533877412909671,False,0.9236437719583788
R58E02 (All PAMs),Empty-Gal4,True,['Dim.11'],0.9255394595807642,0.16083916083916083,1.560162315444685,0.3146853146853147,False,0.3856264217710001,False,0.5445424141076316
MB188B (PAM-08),Empty-Split,False,[],0.8709668046535883,0.3706293706293706,1.491801952804349,0.5094905094905094,False,0.5492803492803492,False,0.7131819229721327
SS52244-GAL4 (P-F1N3 (target FSB)),Empty-Split,False,[],0.8428814677598389,0.4355644355644356,1.5620511143494755,0.3546453546453546,False,0.6004885525433471,False,0.5753920875872095
MB113C (OA-VPM4),Empty-Split,False,[],0.8766565669913585,0.27472527472527475,1.6454766108363752,0.10789210789210789,False,0.5225631511345797,False,0.3519758929594995
