Nickname,Control,MannWhitney_any_dim_significant,MannWhitney_significant_dims,Permutation_stat,Permutation_pval,Mahalanobis_stat,Mahalanobis_pval,Permutation_FDR_significant,Permutation_FDR_pval,Mahalanobis_FDR_significant,Mahalanobis_FDR_pval
MB188B (PAM-08),Empty-Split,False,[],19792.02759412497,0.4925074925074925,0.5426256002180264,0.47952047952047955,False,0.7037452343574792,False,0.5860805860805861
SS52244-GAL4 (P-F1N3 (target FSB)),Empty-Split,False,[],26279.453551979695,0.36663336663336665,0.8994573819567634,0.07192807192807193,False,0.6913657770800629,False,0.23076923076923078
MB113C (OA-VPM4),Empty-Split,False,[],27757.51445787692,0.2517482517482518,0.8968988869572436,0.04995004995004995,False,0.6230769230769232,False,0.2016060862214708
MB320C (PPL1-01),Empty-Split,False,[],20207.870514980725,0.44555444555444557,0.8596550983591535,0.06293706293706294,False,0.7037452343574792,False,0.21485411140583557
MB194B (PAM-09),Empty-Split,False,[],34523.79864278891,0.2037962037962038,0.5775579055357165,0.4125874125874126,False,0.5631868131868132,False,0.54362855687359
MB109B (PAM-02),Empty-Split,False,[],20165.72303277021,0.4965034965034965,0.5798973544040813,0.41058941058941056,False,0.7037452343574792,False,0.54362855687359
SS54549 (P-F3-5R patch line),Empty-Split,False,[],30307.17687705461,0.21478521478521478,0.5651123400330277,0.4245754245754246,False,0.5746955746955746,False,0.5458826887398316
MB213B (PAM-04),Empty-Split,False,[],19880.82061351811,0.5224775224775224,0.5547394816778988,0.4595404595404595,False,0.7037452343574792,False,0.5736263736263737
MB065B (PPL1-06),Empty-Split,False,[],30108.724232553886,0.25674325674325676,0.7591137682906731,0.16883116883116883,False,0.6236586942469295,False,0.3202511773940345
MB032B (PAM-06),Empty-Split,False,[],22045.578840270184,0.47052947052947053,0.6258639601145657,0.35264735264735264,False,0.7037452343574792,False,0.5023322001739268
MB441B (PAM-12),Empty-Split,False,[],31194.34100794429,0.24775224775224775,0.9099405860204544,0.061938061938061936,False,0.620948671581583,False,0.21485411140583557
50742 (MB247-GAL4),Empty-Gal4,False,[],16233.120276937212,0.7092907092907093,0.7308412180977879,0.27972027972027974,False,0.8188090978788652,False,0.4326923076923077
51973 (Tk-GAL4 2Ma),Empty-Gal4,False,[],33677.976462002924,0.18981018981018982,0.9254896150764993,0.04795204795204795,False,0.5631868131868132,False,0.1978021978021978
51970 (Capa-GAL4 5F),Empty-Gal4,True,"['FPCA1', 'FPCA3']",85851.1864865277,0.001998001998001998,1.3699695995408552,0.000999000999000999,False,0.07912087912087912,True,0.04395604395604395
86695 (LH1284),Empty-Split,False,[],17328.452271222806,0.6723276723276723,0.4497608050048671,0.7122877122877123,False,0.8019330067522839,False,0.7901037509976058
SS47432 (LNa imaging line),Empty-Split,False,[],28888.569030211973,0.3086913086913087,0.6536305601561961,0.27372627372627373,False,0.6502221183072247,False,0.4326923076923077
R70G12 (E-PG),Empty-Split,False,[],14771.5537350638,0.7112887112887113,0.38998691233149607,0.7362637362637363,False,0.8188090978788652,False,0.8009902185726362
51980 (Burs-GAL4 4M),Empty-Gal4,True,['FPCA1'],80016.78987324057,0.001998001998001998,1.297053780147761,0.001998001998001998,False,0.07912087912087912,True,0.04395604395604395
51975 (Tk-GAL4 5Fa),Empty-Gal4,True,['FPCA3'],60819.5643205293,0.005994005994005994,1.1958161042526894,0.004995004995004995,False,0.13186813186813187,False,0.06181318681318681
51977 (Crz-GAL4 4M),Empty-Gal4,True,['FPCA3'],52757.07981134939,0.025974025974025976,1.194078795760529,0.001998001998001998,False,0.24275724275724275,True,0.04395604395604395
51976 (Crz-GAL4 3M),Empty-Gal4,True,"['FPCA1', 'FPCA3']",67011.63535903678,0.004995004995004995,1.2544398068283718,0.001998001998001998,False,0.13186813186813187,True,0.04395604395604395
51978 (AstA-GAL4 3M),Empty-Gal4,False,[],33999.75634187743,0.18981018981018982,0.7099680642342291,0.2087912087912088,False,0.5631868131868132,False,0.36348267117497884
51979 (AstA-GAL4 5),Empty-Gal4,True,['FPCA1'],68636.47439338411,0.006993006993006993,0.9061406503210996,0.04795204795204795,False,0.13846153846153847,False,0.1978021978021978
51974 (Tk-GAL4 3Ma),Empty-Gal4,False,[],20802.342949219485,0.4885114885114885,0.9215272329866677,0.03996003996003996,False,0.7037452343574792,False,0.18400204446716073
SS52577-gal4 (PBG2‐9.s‐FBℓ3.b‐NO2V.b (PB)),Empty-Split,False,[],45167.96738286055,0.07192807192807193,0.7796696398398926,0.15184815184815184,False,0.3651732882502114,False,0.30679524557075577
86652 (LH2033),Empty-Split,False,[],9107.956452338702,0.97002997002997,0.3194602171947122,0.939060939060939,False,0.9789702683103698,False,0.9584230202786903
41731 (IR8a-GAL4),Empty-Gal4,False,[],40756.77435581935,0.2957042957042957,1.1248975247760549,0.11588411588411589,False,0.6364070711896799,False,0.2699418228829994
86639 (LH1990),Empty-Split,False,[],31424.603424598055,0.46653346653346656,0.9582550052901072,0.2077922077922078,False,0.7037452343574792,False,0.36348267117497884
34497 (MZ19-GAL4),Empty-Gal4,True,"['FPCA1', 'FPCA2']",86782.42864303665,0.023976023976023976,1.377898790237546,0.01998001998001998,False,0.23736263736263738,False,0.141287284144427
41737 (IR25a mutant),TNTxPR,False,[],28260.633545971847,0.2677322677322677,1.2180000347646602,0.08391608391608392,False,0.6236586942469295,False,0.23076923076923078
41728 (IR25a-GAL4),Empty-Gal4,False,[],29566.721128654837,0.4855144855144855,0.6871477979321026,0.5534465534465535,False,0.7037452343574792,False,0.6484166720853112
30026 (GH146-GAL4),Empty-Gal4,False,[],13851.779190207968,0.8911088911088911,0.6034443846522473,0.6923076923076923,False,0.9437689969604863,False,0.7755634196312162
86637 (LH2220),Empty-Split,False,[],66991.07431427158,0.06593406593406594,1.299513807702582,0.04095904095904096,False,0.3435511856564488,False,0.18431568431568432
86630 (LH2385),Empty-Split,False,[],13210.184669459435,0.8931068931068931,0.5199928964419013,0.7922077922077922,False,0.9437689969604863,False,0.848945648945649
86634 (LH2193),Empty-Split,False,[],28532.00526576821,0.5134865134865135,1.0077691740654589,0.21478521478521478,False,0.7037452343574792,False,0.36348267117497884
86636 (LH2087),Empty-Split,False,[],9701.704082896562,0.968031968031968,0.18299033773492496,0.994005994005994,False,0.9789702683103698,False,0.994005994005994
86632 (LH2392),Empty-Split,False,[],35545.770671354556,0.40559440559440557,0.8760899077162262,0.3386613386613387,False,0.6940128836680561,False,0.49305106658047837
86678 (LH1112),Empty-Split,False,[],23504.400894544346,0.6783216783216783,0.7948766201927917,0.4195804195804196,False,0.8042376784891755,False,0.5458826887398316
86681 (LH141),Empty-Split,False,[],30007.166974784875,0.4725274725274725,0.9327660379881896,0.28471528471528473,False,0.7037452343574792,False,0.4370048556095068
86680 (LH788),Empty-Split,False,[],16352.59885982152,0.8271728271728271,0.4363277699579185,0.8721278721278721,False,0.8901098901098901,False,0.9004120879120878
86657 (LH629),Empty-Split,False,[],21523.39631956611,0.5514485514485514,0.34365318985976817,0.8381618381618382,False,0.7226890756302521,False,0.8922367954626019
86676 (LH191),Empty-Split,False,[],31478.07967311159,0.47152847152847155,1.0139947065861172,0.21978021978021978,False,0.7037452343574792,False,0.3656847354326346
